ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-13071,3,8/1/2020,8/1/2020,28.40417141,71.26463202,33.11385134,88.61576936,2.287,Accident near busy intersection,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Sunset,Dawn,Dawn,Dawn
A-13072,4,10/12/2023,10/12/2023,12.39410417,82.87149086,22.08794702,72.41517759,3.841,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Dawn,Dawn,Dawn,Dawn
A-13073,4,5/25/2021,5/25/2021,11.17508825,75.58923181,13.45297913,96.66902204,2.478,Heavy traffic due to construction work,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Night,Dawn,Day
A-13074,5,7/20/2021,7/20/2021,15.949429,71.73705986,17.56449135,72.09763098,4.27,Vehicle accident with minor impact,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dawn,Sunset,Night,Sunset
A-13075,4,2/5/2024,2/5/2024,20.59986396,76.60118158,13.48964023,83.07121636,3.874,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Dawn,Day,Twilight,Day
A-13076,2,11/14/2024,11/14/2024,23.59936352,88.90069589,13.72630792,71.65202243,1.993,Heavy traffic due to construction work,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Night,Dawn,Night
A-13077,1,2/10/2023,2/10/2023,14.039237,68.7421414,10.90149284,83.96313031,2.421,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Night,Day,Sunset,Dawn
A-13078,1,4/15/2023,4/15/2023,31.83685586,85.15487712,22.27494709,71.84303831,0.534,Heavy traffic due to construction work,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Dawn,Sunset,Day,Night
A-13079,3,6/24/2022,6/24/2022,8.006089873,91.02572578,10.82560392,84.81980483,4.574,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Sunset,Twilight,Night
A-13080,5,3/31/2023,3/31/2023,24.71054567,88.94365091,14.97804668,69.77133199,3.677,Accident near busy intersection,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Dawn,Dawn,Night
A-13081,4,3/7/2023,3/7/2023,26.74597483,75.40550093,14.75495205,81.33177635,3.816,Pedestrian accident causing delay,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Day,Twilight,Night,Dawn
A-13082,4,2/14/2023,2/14/2023,12.95857372,89.19976042,24.37957331,90.79721226,1.111,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Twilight,Dawn,Day,Day
A-13083,4,9/29/2023,9/29/2023,21.39975004,82.68866495,20.21187727,78.9194684,3.723,Accident near busy intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Dawn,Night,Night
A-13084,1,7/10/2023,7/10/2023,26.07648649,77.68188883,18.55075925,77.42361123,1.261,Power outage affecting traffic signals,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Dawn,Night,Day,Day
A-13085,5,1/8/2020,1/8/2020,24.69722847,71.58073882,6.816082583,92.27912196,0.656,Pedestrian accident causing delay,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Dawn,Dawn,Day,Dawn
A-13086,2,3/12/2023,3/12/2023,9.270195757,70.41756405,25.66546264,73.19816231,3.795,Heavy traffic due to construction work,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Sunset,Sunset,Twilight,Dawn
A-13087,1,8/9/2020,8/9/2020,11.49629547,73.8902401,32.16059719,82.4139788,2.036,Heavy traffic due to construction work,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Twilight,Sunset,Night,Dawn
A-13088,5,2/26/2021,2/26/2021,27.69958574,92.6451183,8.77455137,74.01628869,1.261,Heavy traffic due to construction work,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dawn,Dawn,Twilight,Dawn
A-13089,5,8/30/2024,8/30/2024,13.76401348,87.10662511,20.1199624,86.39054209,2.217,Heavy traffic due to construction work,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Sunset,Night,Sunset
A-13090,1,5/23/2024,5/23/2024,33.38847231,75.46645284,9.648095361,69.93309134,4.189,Construction detour causing congestion,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Twilight,Twilight,Day,Sunset
A-13091,3,1/22/2024,1/22/2024,18.4698517,79.44145479,16.59184657,79.15727561,2.399,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Dawn,Sunset,Sunset
A-13092,1,1/29/2024,1/29/2024,24.34493912,89.4431561,14.44371342,91.41081645,4.398,Heavy traffic due to construction work,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Sunset,Twilight,Dawn,Twilight
A-13093,3,6/7/2024,6/7/2024,6.94639014,80.56802796,14.91368135,88.8640803,0.932,Pedestrian accident causing delay,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Dawn,Dawn,Sunset,Sunset
A-13094,3,6/12/2024,6/12/2024,18.45480902,96.12146842,28.61359395,71.9552898,4.218,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Day,Dawn,Night,Twilight
A-13095,4,5/11/2024,5/11/2024,22.38335895,75.72799602,18.03253556,76.05067868,4.548,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Dawn,Night,Sunset,Day
A-13096,1,5/12/2024,5/12/2024,20.55955815,75.58255059,25.36074607,90.4308362,4.961,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Twilight,Day,Sunset
A-13097,3,11/8/2024,11/8/2024,28.13992484,90.6472187,23.02977264,77.77941416,4.468,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Day,Night,Day,Dawn
A-13098,2,10/13/2024,10/13/2024,29.52514798,74.74705008,33.5620415,78.7970116,1.669,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Night,Sunset,Night,Twilight
A-13099,1,4/25/2024,4/25/2024,12.21545484,68.99390926,36.31307316,86.70997056,4.292,Vehicle accident with minor impact,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Sunset,Dawn,Sunset,Twilight
A-13100,2,3/24/2023,3/24/2023,14.85324133,75.98827609,12.43233011,93.12436178,1.283,Vehicle accident with minor impact,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Sunset,Day
A-13101,4,4/7/2021,4/7/2021,21.04699255,83.62938327,14.67562798,69.66212619,1.087,Vehicle accident with minor impact,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Twilight,Night,Twilight,Sunset
A-13102,4,6/21/2024,6/21/2024,32.23682498,91.69666411,21.47100957,83.26900027,4.558,Construction detour causing congestion,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Day,Night,Night,Twilight
A-13103,2,9/22/2024,9/22/2024,13.01701185,70.26554636,23.10947897,87.30187682,4.374,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Dawn,Day,Night,Twilight
A-13104,1,2/3/2020,2/3/2020,34.47960576,74.04128702,22.7288003,86.89653575,2.22,Construction detour causing congestion,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Day,Dawn,Twilight,Dawn
A-13105,1,6/8/2020,6/8/2020,9.807546469,85.74233883,9.191647767,70.65523591,1.717,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Sunset,Sunset,Twilight,Day
A-13106,1,2/2/2023,2/2/2023,6.789465505,90.01870053,14.83304316,90.62018669,4.518,Accident near busy intersection,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Dawn,Sunset,Day,Twilight
A-13107,4,9/29/2023,9/29/2023,26.71753151,83.96846235,26.81297308,96.77653343,3.507,Vehicle accident with minor impact,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Dawn,Dawn,Day
A-13108,2,12/24/2020,12/24/2020,6.783216899,72.17709805,6.846738946,75.34539064,0.877,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Dawn,Night,Night,Twilight
A-13109,4,1/28/2023,1/28/2023,27.60518391,71.50230683,13.37765152,73.72131258,3.197,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Twilight,Day,Dawn,Twilight
A-13110,4,5/13/2020,5/13/2020,24.47963058,91.44817305,25.40984248,91.36719206,4.898,Accident near busy intersection,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Twilight,Dawn,Night,Day
A-13111,2,9/24/2023,9/24/2023,27.78339991,88.87548807,8.557021455,85.01425725,0.87,Power outage affecting traffic signals,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Dawn,Twilight,Night,Twilight
A-13112,4,11/17/2024,11/17/2024,7.203508544,91.53626721,27.24906789,84.02869673,1.58,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Night,Dawn,Dawn
A-13113,3,5/30/2024,5/30/2024,23.58388951,72.03818083,15.72643374,88.64033405,2.834,Accident near busy intersection,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Night,Sunset,Day,Night
A-13114,4,8/22/2023,8/22/2023,35.20291989,73.7717011,31.65407357,80.52178631,3.599,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Night,Day,Dawn,Day
A-13115,2,2/8/2024,2/8/2024,12.41525566,88.95878622,28.03555762,68.89997347,1.468,Pedestrian accident causing delay,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Day,Sunset,Dawn
A-13116,1,1/18/2021,1/18/2021,9.194283807,96.78915858,10.24062104,71.72625553,4.438,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Twilight,Dawn,Twilight,Night
A-13117,5,11/9/2023,11/9/2023,36.79785901,80.005329,16.11731759,80.08352227,3.32,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Day,Day,Twilight
A-13118,1,11/8/2023,11/8/2023,30.69931522,76.65963139,14.58513707,78.91306476,4.569,Construction detour causing congestion,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Night,Twilight,Sunset
A-13119,4,11/6/2022,11/6/2022,33.63602164,89.46985446,26.95936867,84.67486418,2.931,Power outage affecting traffic signals,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Sunset,Dawn,Night
A-13120,1,9/29/2020,9/29/2020,32.59772453,96.87216372,30.38433581,69.33325875,1.376,Power outage affecting traffic signals,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Day,Dawn,Sunset,Sunset
A-13121,3,5/25/2023,5/25/2023,19.92449388,70.6435893,21.47231054,88.31368311,1.119,Pedestrian accident causing delay,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Sunset,Night,Day
A-13122,2,11/24/2021,11/24/2021,12.14650988,80.9661663,13.33619996,71.03897328,1.28,Power outage affecting traffic signals,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Twilight,Sunset,Day,Sunset
A-13123,2,1/19/2024,1/19/2024,32.79962525,88.49898798,31.25853587,72.03019381,3.339,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Night,Sunset,Dawn,Sunset
A-13124,4,6/1/2020,6/1/2020,32.36808384,88.97306685,7.879695896,91.43483577,2.432,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Day,Night,Night,Twilight
A-13125,2,1/25/2023,1/25/2023,10.95042975,78.20234963,12.94496063,94.67056361,2.47,Power outage affecting traffic signals,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Night,Sunset,Night,Twilight
A-13126,5,5/19/2021,5/19/2021,13.01294789,86.45931009,13.24825069,77.92160788,2.978,Pedestrian accident causing delay,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Sunset,Twilight,Twilight,Dawn
A-13127,1,3/15/2024,3/15/2024,29.05937913,77.15249399,13.82454834,94.52901771,2.413,Vehicle accident with minor impact,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Dawn,Sunset,Day,Twilight
A-13128,1,11/1/2024,11/1/2024,35.36833537,69.84611188,17.66626732,86.45612081,1.022,Pedestrian accident causing delay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sunset,Twilight,Twilight,Day
A-13129,3,8/31/2020,8/31/2020,9.958456519,74.28523547,19.18510476,74.14208982,3.233,Pedestrian accident causing delay,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Sunset,Night,Night,Night
A-13130,4,6/7/2021,6/7/2021,9.501421925,85.64031332,20.61868893,92.00283556,4.107,Heavy traffic due to construction work,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Dawn,Sunset,Sunset,Night
A-13131,2,8/27/2020,8/27/2020,10.92957673,72.32442152,28.45176505,92.06393558,1.935,Heavy traffic due to construction work,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Dawn,Twilight,Sunset
A-13132,5,11/13/2020,11/13/2020,36.04884892,84.04058262,14.34815045,89.90948984,1.282,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Night,Day,Night
A-13133,1,1/5/2020,1/5/2020,6.52648322,92.34467657,22.68569149,90.80776537,3.571,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Twilight,Day,Night,Day
A-13134,1,2/2/2023,2/2/2023,29.52229171,78.02823132,36.79200853,78.21015688,1.776,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Twilight,Sunset,Night,Twilight
A-13135,3,7/24/2021,7/24/2021,8.563008536,81.30706387,27.25167066,81.74860752,0.976,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Day,Night,Night
A-13136,5,4/24/2022,4/24/2022,23.86010228,69.88973929,25.10055129,68.8784221,1.749,Minor traffic disruption due to road work,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Sunset,Day,Twilight,Twilight
A-13137,2,12/17/2022,12/17/2022,31.24352632,95.64593916,35.91853073,73.40657366,4.129,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Night,Dawn,Day,Night
A-13138,1,4/2/2020,4/2/2020,11.39504928,95.97322925,21.18588333,87.29956941,4.172,Heavy traffic due to construction work,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Dawn,Dawn,Dawn,Night
A-13139,3,1/29/2021,1/29/2021,18.83325277,90.37106406,19.52114472,89.16901655,2.371,Construction detour causing congestion,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Night,Dawn,Sunset,Twilight
A-13140,3,8/4/2020,8/4/2020,14.33298935,74.33359152,21.31136251,88.72698416,0.936,Construction detour causing congestion,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Dawn,Dawn,Sunset
A-13141,5,1/19/2022,1/19/2022,16.68747935,86.95777468,36.77072475,70.38015815,1.158,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Dawn,Sunset
A-13142,3,7/20/2023,7/20/2023,36.92420072,82.70928697,15.43524731,95.33402766,3.59,Power outage affecting traffic signals,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Sunset,Day,Sunset,Night
A-13143,1,9/19/2022,9/19/2022,18.41495507,95.78472083,20.92283807,90.00949962,0.523,Vehicle accident with minor impact,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Day,Day,Twilight,Night
A-13144,5,4/25/2024,4/25/2024,22.82523328,92.50920723,21.79509306,84.03348759,3.468,Accident near busy intersection,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Sunset,Twilight,Day,Night
A-13145,3,7/30/2023,7/30/2023,8.493921168,87.87144122,12.81346185,89.32873063,3.16,Construction detour causing congestion,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Day,Sunset,Day,Dawn
A-13146,2,2/8/2020,2/8/2020,18.8978371,93.18903591,19.53800021,85.54863605,4.675,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Night,Twilight,Sunset
A-13147,4,5/9/2021,5/9/2021,34.57751379,87.34338717,34.6014875,87.30934024,4.373,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Day,Twilight,Sunset
A-13148,2,2/24/2024,2/24/2024,15.83024777,88.61877828,36.68997731,70.0510732,4.974,Minor traffic disruption due to road work,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Twilight,Day,Twilight,Twilight
A-13149,3,4/29/2024,4/29/2024,23.82192281,90.60878057,10.58370739,80.51702182,1.14,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Twilight,Twilight
A-13150,3,3/17/2020,3/17/2020,12.20350823,71.93650465,22.78394327,70.84948203,0.601,Vehicle accident with minor impact,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Sunset,Night,Sunset
A-13151,4,11/25/2023,11/25/2023,28.80075855,69.2719935,27.49704267,85.29535913,0.825,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Dawn,Night,Sunset,Day
A-13152,5,4/27/2024,4/27/2024,17.52643061,73.47515863,29.07220725,68.7174197,0.775,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Day,Sunset
A-13153,5,5/16/2023,5/16/2023,15.95683045,80.54979637,10.68675844,91.59609974,2.174,Vehicle accident with minor impact,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Sunset,Sunset,Sunset,Sunset
A-13154,3,11/7/2024,11/7/2024,35.76253577,70.11793092,33.35428079,88.17245296,2.481,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Night,Dawn,Night,Twilight
A-13155,1,9/13/2024,9/13/2024,23.03951161,75.21923369,8.180318456,70.85301917,2.417,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dawn,Twilight,Day,Sunset
A-13156,5,11/4/2023,11/4/2023,21.35586957,84.39662611,31.66688568,96.97562515,4.54,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Day,Day,Sunset,Sunset
A-13157,1,11/10/2021,11/10/2021,11.88532238,77.6768984,25.59107457,90.88703966,1.748,Pedestrian accident causing delay,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Sunset,Twilight,Dawn
A-13158,5,3/30/2022,3/30/2022,10.00229855,74.55152207,34.22912997,78.48425378,2.471,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Day,Sunset,Dawn,Night
A-13159,3,3/3/2024,3/3/2024,24.91554337,71.27183141,10.2594201,72.53878049,2.905,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night,Twilight,Day,Sunset
A-13160,2,5/8/2024,5/8/2024,14.20890179,94.75637955,26.63222313,79.96094994,1.636,Accident near busy intersection,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Twilight,Day,Twilight,Sunset
A-13161,2,8/14/2021,8/14/2021,18.78856195,72.98750848,13.2723834,82.19548108,0.694,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Twilight,Sunset,Night,Day
A-13162,3,2/9/2024,2/9/2024,21.84366714,93.18455571,10.18155723,90.23317666,1.834,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Sunset,Twilight,Night,Day
A-13163,5,9/29/2023,9/29/2023,31.93524665,72.91804753,36.37700423,84.10784876,1.654,Heavy traffic due to construction work,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Twilight,Dawn,Dawn,Night
A-13164,5,11/5/2020,11/5/2020,6.815161156,88.50992512,13.18216775,86.74677353,4.115,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Dawn,Day,Dawn
A-13165,2,11/3/2022,11/3/2022,22.77083163,77.68509214,22.66270141,88.59772644,4.115,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Sunset,Sunset,Night,Night
A-13166,5,9/18/2023,9/18/2023,30.93662745,76.15647905,34.59366527,76.76812764,2.288,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night,Night,Twilight,Day
A-13167,2,6/22/2023,6/22/2023,36.26983542,94.76909219,34.79075169,68.95519525,4.21,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Day,Sunset,Day,Day
A-13168,3,5/22/2022,5/22/2022,30.4336469,76.27838583,33.9784331,91.76090647,2.165,Power outage affecting traffic signals,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Dawn,Day,Night,Sunset
A-13169,1,1/6/2024,1/6/2024,33.28632418,82.02214212,25.22287841,87.75177547,2.571,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Twilight,Twilight,Twilight
A-13170,5,11/25/2023,11/25/2023,22.79174094,69.90864639,30.62177522,81.08401503,0.994,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Dawn,Twilight,Twilight,Day
A-13171,4,7/27/2023,7/27/2023,26.18055956,79.55388362,27.11398798,72.12654528,1.415,Heavy traffic due to construction work,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Twilight,Dawn,Day,Twilight
A-13172,2,3/15/2021,3/15/2021,30.89653478,73.75521925,10.59161932,87.86215643,2.327,Minor traffic disruption due to road work,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Sunset,Day,Sunset
A-13173,2,6/23/2021,6/23/2021,16.71247578,85.00972371,28.33150884,73.30868781,3.798,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Twilight,Day,Sunset,Sunset
A-13174,2,3/17/2020,3/17/2020,25.45466844,90.41199857,24.99040749,93.87887859,4.56,Heavy traffic due to construction work,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Twilight,Night,Day,Night
A-13175,5,6/2/2024,6/2/2024,28.0962385,96.27440111,20.8085365,93.75073048,2.499,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Night,Twilight,Twilight,Day
A-13176,3,4/4/2023,4/4/2023,28.27541294,96.84774616,35.97812272,92.17658387,3.514,Accident near busy intersection,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Dawn,Sunset,Dawn,Night
A-13177,5,10/2/2023,10/2/2023,9.497304857,94.56716699,27.4602555,88.76607405,1.323,Power outage affecting traffic signals,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Sunset,Twilight
A-13178,3,3/14/2021,3/14/2021,8.884278115,73.84808143,9.513724561,79.43486774,4.312,Construction detour causing congestion,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Night,Twilight,Dawn,Sunset
A-13179,1,3/11/2020,3/11/2020,24.05378701,84.07921657,36.77791931,90.72594595,1.655,Vehicle breakdown on major highway,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Day,Dawn,Dawn,Dawn
A-13180,4,7/4/2023,7/4/2023,6.237316016,75.74196921,33.65710674,79.12901882,3.894,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Twilight,Day,Dawn,Dawn
A-13181,3,4/27/2021,4/27/2021,32.2310022,81.82439937,14.71295881,82.02190961,1.509,Construction detour causing congestion,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night,Sunset,Day,Dawn
A-13182,1,8/18/2021,8/18/2021,26.55571462,78.40452597,19.70789557,81.27490631,0.74,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Twilight,Day,Dawn,Sunset
A-13183,1,9/22/2020,9/22/2020,21.90551497,86.54885064,20.25602111,90.93174868,4.629,Pedestrian accident causing delay,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Night,Dawn,Day
A-13184,2,10/27/2024,10/27/2024,28.51241647,93.77775818,26.94947206,77.11562286,1.202,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Dawn,Day,Twilight,Night
A-13185,3,11/25/2022,11/25/2022,11.8690352,90.12483475,26.07515816,76.90105499,1.851,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dawn,Day,Day,Dawn
A-13186,2,6/24/2022,6/24/2022,33.02606978,91.09190579,28.12769592,86.35725634,2.845,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Twilight,Day,Sunset,Sunset
A-13187,1,1/14/2021,1/14/2021,23.17255089,78.82673201,9.383509155,75.3516237,2.174,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Sunset,Sunset,Twilight
A-13188,5,7/29/2023,7/29/2023,27.21494236,94.53620617,9.945679083,72.22099,2.771,Power outage affecting traffic signals,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Night,Dawn,Twilight,Day
A-13189,2,10/2/2024,10/2/2024,36.10044457,71.40644918,21.14783441,93.30147754,3.501,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Dawn,Day,Twilight
A-13190,1,7/22/2020,7/22/2020,30.66179102,73.81628069,9.507563,77.68473901,4.404,Vehicle breakdown on major highway,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Sunset,Day,Sunset,Night
A-13191,2,6/14/2022,6/14/2022,10.2602102,78.49491756,20.56748907,96.76508512,2.14,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Sunset,Night,Sunset,Day
A-13192,1,8/22/2021,8/22/2021,16.32984695,72.37006444,12.36892837,81.05517722,1.029,Construction detour causing congestion,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Twilight,Dawn
A-13193,5,10/20/2024,10/20/2024,20.12101875,86.154476,21.86403696,86.63648344,3.564,Pedestrian accident causing delay,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Sunset,Day,Dawn,Day
A-13194,2,2/29/2024,2/29/2024,35.34528397,86.64349402,18.47053722,82.88023126,1.18,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Dawn,Night,Twilight,Day
